experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp01,tech_01,sel3,1,B,3,Text 'TERMINATE' mentioned,203.0,69,17345,17414,4,3,keyword,,,
exp01,tech_01,sel3,2,B,3,Text 'TERMINATE' mentioned,210.39,69,17671,17740,4,3,keyword,,,
exp01,tech_02,sel3,0,B,3,Text 'TERMINATE' mentioned,146.08,66,12943,13009,4,3,keyword,,,
exp01,tech_02,sel3,1,B,3,Text 'TERMINATE' mentioned,220.26,66,19502,19568,4,3,keyword,,,
exp01,tech_02,sel3,2,B,3,Text 'TERMINATE' mentioned,177.83,66,14183,14249,4,3,keyword,,,
exp01,tech_03,sel3,0,B,3,Text 'TERMINATE' mentioned,90.06,3880,4916,8796,3,2,keyword,,,
exp01,tech_03,sel3,1,B,3,Text 'TERMINATE' mentioned,85.14,2666,3839,6505,3,2,keyword,,,
exp01,tech_03,sel3,2,B,3,Text 'TERMINATE' mentioned,89.6,3905,5601,9506,3,2,keyword,,,
exp01,tech_04,sel3,0,B,3,Text 'TERMINATE' mentioned,148.26,3513,9040,12553,4,3,keyword,,,
exp01,tech_04,sel3,1,B,3,Text 'TERMINATE' mentioned,135.0,3642,8394,12036,4,3,keyword,,,
exp01,tech_04,sel3,2,B,3,Text 'TERMINATE' mentioned,169.74,3479,10973,14452,4,3,keyword,,,
exp01,tech_05,sel3,0,B,3,Text 'TERMINATE' mentioned,197.2,73,16535,16608,4,3,keyword,,,
exp01,tech_05,sel3,1,B,3,Text 'TERMINATE' mentioned,169.6,73,14566,14639,4,3,keyword,,,
exp01,tech_05,sel3,2,B,3,Text 'TERMINATE' mentioned,186.18,73,14474,14547,4,3,keyword,,,
exp01,fact_01,sel4,0,B,4,Text 'TERMINATE' mentioned,119.35,2894,2855,5749,4,3,keyword,,,
exp01,fact_01,sel4,1,B,4,Text 'TERMINATE' mentioned,161.01,5504,3596,9100,5,4,keyword,,,
exp01,fact_01,sel4,2,B,4,Text 'TERMINATE' mentioned,185.89,3463,7036,10499,5,4,keyword,,,
exp01,fact_02,sel4,0,B,4,Text 'TERMINATE' mentioned,50.72,558,744,1302,3,2,keyword,,,
exp01,fact_02,sel4,1,B,4,Text 'TERMINATE' mentioned,71.25,720,1146,1866,3,2,keyword,,,
exp01,fact_02,sel4,2,B,4,Text 'TERMINATE' mentioned,71.21,668,1095,1763,3,2,keyword,,,
exp01,fact_03,sel4,0,B,4,Text 'TERMINATE' mentioned,115.73,4281,3416,7697,4,3,keyword,,,
exp01,fact_03,sel4,1,B,4,Text 'TERMINATE' mentioned,139.49,5411,5963,11374,4,3,keyword,,,
exp01,fact_03,sel4,2,B,4,Text 'TERMINATE' mentioned,90.45,5334,4674,10008,4,3,keyword,,,
exp01,fact_04,sel4,0,B,4,Text 'TERMINATE' mentioned,73.5,1149,1470,2619,3,2,keyword,,,
exp01,fact_04,sel4,1,B,4,Text 'TERMINATE' mentioned,75.58,1270,1837,3107,3,2,keyword,,,
exp01,fact_04,sel4,2,B,4,Text 'TERMINATE' mentioned,73.32,1252,1632,2884,3,2,keyword,,,
exp01,fact_05,sel4,0,B,4,Text 'TERMINATE' mentioned,143.67,6240,6561,12801,4,3,keyword,,,
exp01,fact_05,sel4,1,B,4,Text 'TERMINATE' mentioned,159.29,1934,9360,11294,4,3,keyword,,,
exp01,fact_05,sel4,2,B,4,Text 'TERMINATE' mentioned,138.03,2053,6356,8409,4,3,keyword,,,
exp01,crea_01,sel4,0,B,4,Text 'TERMINATE' mentioned,196.73,2034,10449,12483,4,3,keyword,,,
exp01,crea_01,sel4,1,B,4,Text 'TERMINATE' mentioned,263.09,2150,16203,18353,5,4,keyword,,,
exp01,crea_01,sel4,2,B,4,Text 'TERMINATE' mentioned,159.87,2496,7342,9838,4,3,keyword,,,
exp01,crea_02,sel4,0,B,4,Text 'TERMINATE' mentioned,75.23,822,1334,2156,3,2,keyword,,,
exp01,crea_02,sel4,1,B,4,Text 'TERMINATE' mentioned,120.6,2455,2910,5365,4,3,keyword,,,
exp01,crea_02,sel4,2,B,4,Text 'TERMINATE' mentioned,76.1,800,1488,2288,3,2,keyword,,,
exp01,crea_03,sel4,0,B,4,Text 'TERMINATE' mentioned,140.13,5571,5150,10721,4,3,keyword,,,
exp01,crea_03,sel4,1,B,4,Text 'TERMINATE' mentioned,148.86,5224,6380,11604,4,3,keyword,,,
exp01,crea_03,sel4,2,B,4,Text 'TERMINATE' mentioned,89.8,1622,3217,4839,3,2,keyword,,,
exp01,crea_04,sel4,0,B,4,Text 'TERMINATE' mentioned,180.51,2141,9316,11457,4,3,keyword,,,
exp01,crea_04,sel4,1,B,4,Text 'TERMINATE' mentioned,201.49,2823,11461,14284,4,3,keyword,,,
exp01,crea_04,sel4,2,B,4,Text 'TERMINATE' mentioned,237.89,5458,12766,18224,5,4,keyword,,,
exp01,crea_05,sel4,0,B,4,Text 'TERMINATE' mentioned,116.64,2358,2677,5035,4,3,keyword,,,
exp01,crea_05,sel4,1,B,4,Text 'TERMINATE' mentioned,129.94,3551,4006,7557,4,3,keyword,,,
exp01,crea_05,sel4,2,B,4,Text 'TERMINATE' mentioned,122.51,2850,3031,5881,4,3,keyword,,,
exp01,anal_01,sel4,0,B,4,Text 'TERMINATE' mentioned,140.08,3924,4735,8659,4,3,keyword,,,
exp01,anal_01,sel4,1,B,4,Text 'TERMINATE' mentioned,207.37,3769,9467,13236,5,4,keyword,,,
exp01,anal_01,sel4,2,B,4,Text 'TERMINATE' mentioned,243.59,5195,13418,18613,5,4,keyword,,,
exp01,anal_02,sel4,0,B,4,Text 'TERMINATE' mentioned,157.96,5212,6927,12139,4,3,keyword,,,
exp01,anal_02,sel4,1,B,4,Text 'TERMINATE' mentioned,197.3,5144,8103,13247,5,4,keyword,,,
exp01,anal_02,sel4,2,B,4,Text 'TERMINATE' mentioned,226.61,4284,11324,15608,5,4,keyword,,,
exp01,anal_03,sel4,0,B,4,Text 'TERMINATE' mentioned,80.8,1210,1963,3173,3,2,keyword,,,
exp01,anal_03,sel4,1,B,4,Text 'TERMINATE' mentioned,79.43,1171,1886,3057,3,2,keyword,,,
exp01,anal_03,sel4,2,B,4,Text 'TERMINATE' mentioned,86.3,1385,2570,3955,3,2,keyword,,,
exp01,anal_04,sel4,0,B,4,Text 'TERMINATE' mentioned,70.76,2214,3090,5304,3,2,keyword,,,
exp01,anal_04,sel4,1,B,4,Text 'TERMINATE' mentioned,121.17,1601,7417,9018,4,3,keyword,,,
exp01,anal_04,sel4,2,B,4,Text 'TERMINATE' mentioned,180.04,1835,12492,14327,5,4,keyword,,,
exp01,anal_05,sel4,0,B,4,Text 'TERMINATE' mentioned,149.72,4659,5372,10031,4,3,keyword,,,
exp01,anal_05,sel4,1,B,4,Text 'TERMINATE' mentioned,122.9,1675,8476,10151,4,3,keyword,,,
exp01,anal_05,sel4,2,B,4,Text 'TERMINATE' mentioned,150.79,1914,9574,11488,5,4,keyword,,,
exp01,tech_01,sel4,0,B,4,Text 'TERMINATE' mentioned,313.18,72,27311,27383,5,4,keyword,,,
exp01,tech_01,sel4,1,B,4,Text 'TERMINATE' mentioned,197.09,69,16779,16848,4,3,keyword,,,
exp01,tech_01,sel4,2,B,4,Text 'TERMINATE' mentioned,401.29,75,37784,37859,6,5,keyword,,,
exp01,tech_02,sel4,0,B,4,Text 'TERMINATE' mentioned,262.88,69,19095,19164,5,4,keyword,,,
exp01,tech_02,sel4,1,B,4,Text 'TERMINATE' mentioned,304.21,69,30103,30172,5,4,keyword,,,
exp01,tech_02,sel4,2,B,4,Text 'TERMINATE' mentioned,240.16,69,23827,23896,5,4,keyword,,,
exp01,tech_03,sel4,0,B,4,Text 'TERMINATE' mentioned,153.97,2539,8583,11122,4,3,keyword,,,
exp01,tech_03,sel4,1,B,4,Text 'TERMINATE' mentioned,91.17,3453,4845,8298,3,2,keyword,,,
exp01,tech_03,sel4,2,B,4,Text 'TERMINATE' mentioned,92.63,3282,5323,8605,3,2,keyword,,,
exp01,tech_04,sel4,0,B,4,Text 'TERMINATE' mentioned,270.7,70,18605,18675,5,4,keyword,,,
exp01,tech_04,sel4,1,B,4,Text 'TERMINATE' mentioned,215.78,3821,11195,15016,5,4,keyword,,,
exp01,tech_04,sel4,2,B,4,Text 'TERMINATE' mentioned,204.91,3352,12421,15773,5,4,keyword,,,
exp01,tech_05,sel4,0,B,4,Text 'TERMINATE' mentioned,258.24,76,19846,19922,5,4,keyword,,,
exp01,tech_05,sel4,1,B,4,Text 'TERMINATE' mentioned,292.26,76,27721,27797,5,4,keyword,,,
exp01,tech_05,sel4,2,B,4,Text 'TERMINATE' mentioned,275.79,76,22550,22626,5,4,keyword,,,
exp01,fact_01,swm3,0,B,3,"Maximum number of messages 10 reached, current message count: 10",164.59,3171,3358,6529,28,27,max_messages,,,
exp01,fact_01,swm3,1,B,3,Text 'TERMINATE' mentioned,42.68,423,1281,1704,5,4,keyword,,,
exp01,fact_01,swm3,2,B,3,Text 'TERMINATE' mentioned,39.51,423,1016,1439,5,4,keyword,,,
exp01,fact_02,swm3,0,B,3,Text 'TERMINATE' mentioned,41.19,431,1189,1620,5,4,keyword,,,
exp01,fact_02,swm3,1,B,3,Text 'TERMINATE' mentioned,39.3,431,1041,1472,5,4,keyword,,,
exp01,fact_02,swm3,2,B,3,Text 'TERMINATE' mentioned,36.46,431,748,1179,5,4,keyword,,,
exp01,fact_03,swm3,0,B,3,"Maximum number of messages 10 reached, current message count: 10",170.52,3198,5165,8363,28,27,max_messages,,,
exp01,fact_03,swm3,1,B,3,"Maximum number of messages 10 reached, current message count: 10",163.34,3524,4677,8201,26,25,max_messages,,,
exp01,fact_03,swm3,2,B,3,"Maximum number of messages 10 reached, current message count: 10",167.2,3198,4590,7788,28,27,max_messages,,,
exp01,fact_04,swm3,0,B,3,Text 'TERMINATE' mentioned,39.48,429,974,1403,5,4,keyword,,,
exp01,fact_04,swm3,1,B,3,Text 'TERMINATE' mentioned,35.23,429,659,1088,5,4,keyword,,,
exp01,fact_04,swm3,2,B,3,Text 'TERMINATE' mentioned,39.26,429,856,1285,5,4,keyword,,,
exp01,fact_05,swm3,0,B,3,Text 'TERMINATE' mentioned,39.15,451,1202,1653,5,4,keyword,,,
exp01,fact_05,swm3,1,B,3,Text 'TERMINATE' mentioned,38.66,451,1195,1646,5,4,keyword,,,
exp01,fact_05,swm3,2,B,3,Text 'TERMINATE' mentioned,37.12,451,951,1402,5,4,keyword,,,
exp01,crea_01,swm3,0,B,3,Text 'TERMINATE' mentioned,40.48,435,1290,1725,5,4,keyword,,,
exp01,crea_01,swm3,1,B,3,Text 'TERMINATE' mentioned,36.71,435,688,1123,5,4,keyword,,,
exp01,crea_01,swm3,2,B,3,Text 'TERMINATE' mentioned,41.31,435,1207,1642,5,4,keyword,,,
exp01,crea_02,swm3,0,B,3,Text 'TERMINATE' mentioned,40.07,431,644,1075,5,4,keyword,,,
exp01,crea_02,swm3,1,B,3,Text 'TERMINATE' mentioned,36.9,431,618,1049,5,4,keyword,,,
exp01,crea_02,swm3,2,B,3,Text 'TERMINATE' mentioned,37.59,431,570,1001,5,4,keyword,,,
exp01,crea_03,swm3,0,B,3,Text 'TERMINATE' mentioned,42.75,421,1511,1932,5,4,keyword,,,
exp01,crea_03,swm3,1,B,3,Text 'TERMINATE' mentioned,40.2,421,1188,1609,5,4,keyword,,,
exp01,crea_03,swm3,2,B,3,Text 'TERMINATE' mentioned,40.19,421,1248,1669,5,4,keyword,,,
exp01,crea_04,swm3,0,B,3,Text 'TERMINATE' mentioned,45.23,443,1690,2133,5,4,keyword,,,
exp01,crea_04,swm3,1,B,3,Text 'TERMINATE' mentioned,52.57,443,2513,2956,5,4,keyword,,,
exp01,crea_04,swm3,2,B,3,Text 'TERMINATE' mentioned,43.85,443,1574,2017,5,4,keyword,,,
exp01,crea_05,swm3,0,B,3,Text 'TERMINATE' mentioned,35.92,441,665,1106,5,4,keyword,,,
exp01,crea_05,swm3,1,B,3,Text 'TERMINATE' mentioned,155.82,17801,5044,22845,11,10,keyword,,,
exp01,crea_05,swm3,2,B,3,Text 'TERMINATE' mentioned,44.71,441,1444,1885,5,4,keyword,,,
exp01,anal_01,swm3,0,B,3,Text 'TERMINATE' mentioned,44.06,447,1778,2225,5,4,keyword,,,
exp01,anal_01,swm3,1,B,3,Text 'TERMINATE' mentioned,37.84,447,1557,2004,5,4,keyword,,,
exp01,anal_01,swm3,2,B,3,Text 'TERMINATE' mentioned,42.05,447,1418,1865,5,4,keyword,,,
exp01,anal_02,swm3,0,B,3,Text 'TERMINATE' mentioned,37.42,441,917,1358,5,4,keyword,,,
exp01,anal_02,swm3,1,B,3,Text 'TERMINATE' mentioned,41.79,441,1525,1966,5,4,keyword,,,
exp01,anal_02,swm3,2,B,3,Text 'TERMINATE' mentioned,44.34,441,1820,2261,5,4,keyword,,,
exp01,anal_03,swm3,0,B,3,Text 'TERMINATE' mentioned,46.05,439,1909,2348,5,4,keyword,,,
exp01,anal_03,swm3,1,B,3,Text 'TERMINATE' mentioned,42.04,439,1318,1757,5,4,keyword,,,
exp01,anal_03,swm3,2,B,3,Text 'TERMINATE' mentioned,46.18,439,1752,2191,5,4,keyword,,,
exp01,anal_04,swm3,0,B,3,Text 'TERMINATE' mentioned,48.87,439,1533,1972,5,4,keyword,,,
exp01,anal_04,swm3,1,B,3,Text 'TERMINATE' mentioned,39.53,439,939,1378,5,4,keyword,,,
exp01,anal_04,swm3,2,B,3,Text 'TERMINATE' mentioned,42.54,439,1331,1770,5,4,keyword,,,
exp01,anal_05,swm3,0,B,3,Text 'TERMINATE' mentioned,43.67,437,1807,2244,5,4,keyword,,,
exp01,anal_05,swm3,1,B,3,Text 'TERMINATE' mentioned,120.27,1797,3850,5647,17,16,keyword,,,
exp01,anal_05,swm3,2,B,3,Text 'TERMINATE' mentioned,43.44,437,1652,2089,5,4,keyword,,,
exp01,tech_01,swm3,0,B,3,Text 'TERMINATE' mentioned,48.19,445,3579,4024,5,4,keyword,,,
exp01,tech_01,swm3,1,B,3,"Maximum number of messages 10 reached, current message count: 10",197.73,3270,11276,14546,28,27,max_messages,,,
exp01,tech_01,swm3,2,B,3,"Maximum number of messages 10 reached, current message count: 10",192.54,3270,10082,13352,28,27,max_messages,,,
exp01,tech_02,swm3,0,B,3,"Maximum number of messages 10 reached, current message count: 10",183.11,3243,7031,10274,28,27,max_messages,,,
exp01,tech_02,swm3,1,B,3,"Maximum number of messages 10 reached, current message count: 10",175.51,3243,6598,9841,28,27,max_messages,,,
exp01,tech_02,swm3,2,B,3,Text 'TERMINATE' mentioned,46.66,439,2796,3235,5,4,keyword,,,
exp01,tech_03,swm3,0,B,3,Text 'TERMINATE' mentioned,43.87,445,2071,2516,5,4,keyword,,,
exp01,tech_03,swm3,1,B,3,"Maximum number of messages 10 reached, current message count: 10",175.77,3270,5767,9037,28,27,max_messages,,,
exp01,tech_03,swm3,2,B,3,Text 'TERMINATE' mentioned,41.37,445,1573,2018,5,4,keyword,,,
exp01,tech_04,swm3,0,B,3,Text 'TERMINATE' mentioned,42.23,441,1873,2314,5,4,keyword,,,
exp01,tech_04,swm3,1,B,3,Text 'TERMINATE' mentioned,44.88,441,2231,2672,5,4,keyword,,,
exp01,tech_04,swm3,2,B,3,"Maximum number of messages 10 reached, current message count: 10",194.55,3252,9135,12387,28,27,max_messages,,,
exp01,tech_05,swm3,0,B,3,"Maximum number of messages 10 reached, current message count: 10",191.98,3306,9610,12916,28,27,max_messages,,,
exp01,tech_05,swm3,1,B,3,"Maximum number of messages 10 reached, current message count: 10",196.25,3306,9313,12619,28,27,max_messages,,,
exp01,tech_05,swm3,2,B,3,"Maximum number of messages 10 reached, current message count: 10",191.41,3306,11111,14417,28,27,max_messages,,,
exp01,fact_01,swm4,0,B,4,Text 'TERMINATE' mentioned,68.06,2768,2094,4862,9,8,keyword,,,
exp01,fact_01,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",188.61,4234,3632,7866,34,33,max_messages,,,
exp01,fact_01,swm4,2,B,4,Text 'TERMINATE' mentioned,135.14,11120,5996,17116,11,10,keyword,,,
exp01,fact_02,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",164.72,17858,5472,23330,20,19,max_messages,,,
exp01,fact_02,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",217.04,13587,5639,19226,28,27,max_messages,,,
exp01,fact_02,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",212.51,13625,6450,20075,28,27,max_messages,,,
exp01,fact_03,swm4,0,B,4,Text 'TERMINATE' mentioned,168.63,15259,6337,21596,17,16,keyword,,,
exp01,fact_03,swm4,1,B,4,Text 'TERMINATE' mentioned,63.78,3077,2323,5400,9,8,keyword,,,
exp01,fact_03,swm4,2,B,4,Text 'TERMINATE' mentioned,109.48,6257,4033,10290,16,15,keyword,,,
exp01,fact_04,swm4,0,B,4,Text 'TERMINATE' mentioned,49.73,1905,1430,3335,6,5,keyword,,,
exp01,fact_04,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",216.82,16480,6768,23248,22,21,max_messages,,,
exp01,fact_04,swm4,2,B,4,Text 'TERMINATE' mentioned,56.37,1881,1385,3266,6,5,keyword,,,
exp01,fact_05,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",206.36,13780,5567,19347,24,23,max_messages,,,
exp01,fact_05,swm4,1,B,4,Text 'TERMINATE' mentioned,83.81,3772,2777,6549,9,8,keyword,,,
exp01,fact_05,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",203.49,19549,8501,28050,20,19,max_messages,,,
exp01,crea_01,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",156.75,4387,5114,9501,34,33,max_messages,,,
exp01,crea_01,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",218.9,8237,6969,15206,32,31,max_messages,,,
exp01,crea_01,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",208.38,4387,5530,9917,32,31,max_messages,,,
exp01,crea_02,swm4,0,B,4,Text 'TERMINATE' mentioned,99.72,1972,1588,3560,6,5,keyword,,,
exp01,crea_02,swm4,1,B,4,Text 'TERMINATE' mentioned,67.65,1996,1415,3411,6,5,keyword,,,
exp01,crea_02,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",215.38,14335,6740,21075,12,11,max_messages,,,
exp01,crea_03,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",210.12,7632,5675,13307,30,29,max_messages,,,
exp01,crea_03,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",214.53,19244,7103,26347,22,21,max_messages,,,
exp01,crea_03,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",207.42,4310,5357,9667,34,33,max_messages,,,
exp01,crea_04,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",209.39,4378,5083,9461,32,31,max_messages,,,
exp01,crea_04,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",204.88,4378,5436,9814,34,33,max_messages,,,
exp01,crea_04,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",200.04,4239,4665,8904,34,33,max_messages,,,
exp01,crea_05,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",206.78,19598,6177,25775,16,15,max_messages,,,
exp01,crea_05,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",205.58,13297,5355,18652,24,23,max_messages,,,
exp01,crea_05,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",206.78,6066,5049,11115,28,27,max_messages,,,
exp01,anal_01,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",222.24,16103,7989,24092,24,23,max_messages,,,
exp01,anal_01,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",210.81,4453,6710,11163,34,33,max_messages,,,
exp01,anal_01,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",210.21,4453,5918,10371,34,33,max_messages,,,
exp01,anal_02,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",211.05,4420,5892,10312,34,33,max_messages,,,
exp01,anal_02,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",224.74,11773,7992,19765,30,29,max_messages,,,
exp01,anal_02,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",211.39,4420,5874,10294,32,31,max_messages,,,
exp01,anal_03,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",215.7,4409,6644,11053,34,33,max_messages,,,
exp01,anal_03,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",216.03,4409,7083,11492,32,31,max_messages,,,
exp01,anal_03,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",221.95,4409,6654,11063,34,33,max_messages,,,
exp01,anal_04,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",213.05,4409,5192,9601,34,33,max_messages,,,
exp01,anal_04,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",217.52,4409,5560,9969,34,33,max_messages,,,
exp01,anal_04,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",212.73,4228,5655,9883,34,33,max_messages,,,
exp01,anal_05,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",209.07,4221,5856,10077,34,33,max_messages,,,
exp01,anal_05,swm4,1,B,4,Text 'TERMINATE' mentioned,200.41,3914,5571,9485,27,26,keyword,,,
exp01,anal_05,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",216.95,4193,6277,10470,34,33,max_messages,,,
exp01,tech_01,swm4,0,B,4,Text 'TERMINATE' mentioned,121.75,216,10773,10989,9,8,keyword,,,
exp01,tech_01,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",234.48,4722,11171,15893,32,31,max_messages,,,
exp01,tech_01,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",248.9,4208,15111,19319,34,33,max_messages,,,
exp01,tech_02,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",234.52,4248,10981,15229,34,33,max_messages,,,
exp01,tech_02,swm4,1,B,4,"Maximum number of messages 12 reached, current message count: 12",227.92,4248,10659,14907,34,33,max_messages,,,
exp01,tech_02,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",226.19,4171,9819,13990,34,33,max_messages,,,
exp01,tech_03,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",218.88,10157,9283,19440,30,29,max_messages,,,
exp01,tech_03,swm4,1,B,4,Text 'TERMINATE' mentioned,181.79,3207,7372,10579,26,25,keyword,,,
exp01,tech_03,swm4,2,B,4,"Maximum number of messages 12 reached, current message count: 12",220.9,7881,8886,16767,32,31,max_messages,,,
exp01,tech_04,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",245.75,4186,11236,15422,34,33,max_messages,,,
exp01,tech_04,swm4,1,B,4,Text 'TERMINATE' mentioned,132.62,1839,7953,9792,17,16,keyword,,,
exp01,tech_04,swm4,2,B,4,Text 'TERMINATE' mentioned,71.63,5511,3736,9247,6,5,keyword,,,
exp01,tech_05,swm4,0,B,4,"Maximum number of messages 12 reached, current message count: 12",241.14,4285,10807,15092,34,33,max_messages,,,
exp01,tech_05,swm4,1,B,4,Text 'TERMINATE' mentioned,163.29,226,10727,10953,15,14,keyword,,,
exp01,tech_05,swm4,2,B,4,Text 'TERMINATE' mentioned,140.95,220,13067,13287,9,8,keyword,,,
exp01,fact_01,refl2,0,C,2,Text 'APPROVED' mentioned,43.81,980,1368,2348,3,2,keyword,,,
exp01,fact_01,refl2,1,C,2,Text 'APPROVED' mentioned,45.66,1015,1183,2198,3,2,keyword,,,
exp01,fact_01,refl2,2,C,2,Text 'APPROVED' mentioned,37.36,1117,1571,2688,3,2,keyword,,,
exp01,fact_02,refl2,0,C,2,Text 'APPROVED' mentioned,36.91,934,1406,2340,3,2,keyword,,,
exp01,fact_02,refl2,1,C,2,Text 'APPROVED' mentioned,33.1,821,1304,2125,3,2,keyword,,,
exp01,fact_02,refl2,2,C,2,Text 'APPROVED' mentioned,42.02,859,1229,2088,3,2,keyword,,,
exp01,fact_03,refl2,0,C,2,Text 'APPROVED' mentioned,46.53,1618,2125,3743,3,2,keyword,,,
exp01,fact_03,refl2,1,C,2,Text 'APPROVED' mentioned,47.71,1564,2074,3638,3,2,keyword,,,
exp01,fact_03,refl2,2,C,2,Text 'APPROVED' mentioned,36.92,1695,1906,3601,3,2,keyword,,,
exp01,fact_04,refl2,0,C,2,Text 'APPROVED' mentioned,45.53,1198,1776,2974,3,2,keyword,,,
exp01,fact_04,refl2,1,C,2,Text 'APPROVED' mentioned,43.38,1221,1535,2756,3,2,keyword,,,
exp01,fact_04,refl2,2,C,2,Text 'APPROVED' mentioned,44.65,1143,1563,2706,3,2,keyword,,,
exp01,fact_05,refl2,0,C,2,Text 'APPROVED' mentioned,46.07,1582,1830,3412,3,2,keyword,,,
exp01,fact_05,refl2,1,C,2,Text 'APPROVED' mentioned,49.88,1926,2520,4446,3,2,keyword,,,
exp01,fact_05,refl2,2,C,2,Text 'APPROVED' mentioned,49.49,1529,2076,3605,3,2,keyword,,,
exp01,crea_01,refl2,0,C,2,Text 'APPROVED' mentioned,47.52,1542,2024,3566,3,2,keyword,,,
exp01,crea_01,refl2,1,C,2,Text 'APPROVED' mentioned,185.25,4524,13494,18018,5,4,keyword,,,
exp01,crea_01,refl2,2,C,2,Text 'APPROVED' mentioned,56.76,2364,2846,5210,3,2,keyword,,,
exp01,crea_02,refl2,0,C,2,Text 'APPROVED' mentioned,43.98,840,1199,2039,3,2,keyword,,,
exp01,crea_02,refl2,1,C,2,Text 'APPROVED' mentioned,45.46,806,1155,1961,3,2,keyword,,,
exp01,crea_02,refl2,2,C,2,Text 'APPROVED' mentioned,45.47,820,1227,2047,3,2,keyword,,,
exp01,crea_03,refl2,0,C,2,Text 'APPROVED' mentioned,58.65,1866,2504,4370,3,2,keyword,,,
exp01,crea_03,refl2,1,C,2,Text 'APPROVED' mentioned,198.95,4235,12959,17194,5,4,keyword,,,
exp01,crea_03,refl2,2,C,2,Text 'APPROVED' mentioned,45.38,1605,2383,3988,3,2,keyword,,,
exp01,crea_04,refl2,0,C,2,Text 'APPROVED' mentioned,60.35,2028,2817,4845,3,2,keyword,,,
exp01,crea_04,refl2,1,C,2,Text 'APPROVED' mentioned,59.04,2064,2688,4752,3,2,keyword,,,
exp01,crea_04,refl2,2,C,2,Text 'APPROVED' mentioned,60.95,2291,3170,5461,3,2,keyword,,,
exp01,crea_05,refl2,0,C,2,Text 'APPROVED' mentioned,82.76,4146,2685,6831,5,4,keyword,,,
exp01,crea_05,refl2,1,C,2,Text 'APPROVED' mentioned,42.51,776,1074,1850,3,2,keyword,,,
exp01,crea_05,refl2,2,C,2,Text 'APPROVED' mentioned,41.05,748,976,1724,3,2,keyword,,,
exp01,anal_01,refl2,0,C,2,Text 'APPROVED' mentioned,46.99,1264,1488,2752,3,2,keyword,,,
exp01,anal_01,refl2,1,C,2,Text 'APPROVED' mentioned,47.04,1197,1738,2935,3,2,keyword,,,
exp01,anal_01,refl2,2,C,2,Text 'APPROVED' mentioned,49.4,1285,1866,3151,3,2,keyword,,,
exp01,anal_02,refl2,0,C,2,Text 'APPROVED' mentioned,46.15,1030,1753,2783,3,2,keyword,,,
exp01,anal_02,refl2,1,C,2,Text 'APPROVED' mentioned,49.04,1334,1797,3131,3,2,keyword,,,
exp01,anal_02,refl2,2,C,2,Text 'APPROVED' mentioned,49.49,1145,1813,2958,3,2,keyword,,,
exp01,anal_03,refl2,0,C,2,Text 'APPROVED' mentioned,46.94,999,1568,2567,3,2,keyword,,,
